username;community;account_type;in_degree;out_degree
cfb19170c6;69;grassroot;1;0
b47f28060c;10;grassroot;0;1
84eb35ba1b;12;grassroot;0;1
c447d7bf26;10;grassroot;0;1
3ad50257be;119;grassroot;0;1
29612e1824;119;elite/political;1;0
8a49e6d171;9;grassroot;0;1
c2c77f4ebd;2;grassroot;0;84
7af6debdbe;2;grassroot;1;0
b66c604109;2;grassroot;1;0
b6d48af7cd;2;grassroot;1;0
499a3eb82b;2;grassroot;1;0
6f9a2f77b6;2;grassroot;1;0
7cc97f4965;2;elite/political;1;0
1287072f60;2;grassroot;2;0
5256539bcb;2;grassroot;1;0
2e80be3019;2;grassroot;1;0
81a0cdd9de;2;elite/political;1;0
1c67dd2a6a;2;grassroot;1;0
1bcf36e498;2;grassroot;2;0
0581f3c287;2;grassroot;1;0
0aa832d9b0;2;grassroot;1;0
3b8b975cb2;12;grassroot;13;0
c1803b5684;2;grassroot;8;0
cb5f9d3a97;35;grassroot;7;0
41b9c6b913;2;grassroot;1;0
724eb423b9;4;elite/political;2;0
ec248c0e2f;2;grassroot;1;0
045a837ef2;2;grassroot;8;0
e0b6187259;2;grassroot;4;0
eafde9d1c1;3;grassroot;49;0
dd4810a49f;2;grassroot;1;0
5d1d30915a;2;grassroot;2;0
45694f5c14;9;elite/political;2;0
afad9cd0b8;42;elite/political;3;0
2949f3762e;2;elite/political;3;0
768134b1d0;2;elite/political;1;0
4c396a84d5;2;elite/political;15;0
d06a8b47a1;2;elite/political;2;0
370d467d1d;2;elite/political;22;0
701ebb7829;2;elite/political;2;0
9656bed8ec;2;elite/political;3;0
0a052bb907;2;elite/political;1;0
3910e6cc9e;2;grassroot;1;0
b73a2d1699;2;grassroot;6;0
b65bdad04d;9;media/news;39;0
ace49bfac1;2;elite/political;1;0
36db2691e8;2;grassroot;1;0
3ae933d146;2;grassroot;1;0
81e215555d;2;elite/political;15;0
4c5e40b33f;2;elite/political;5;0
1412b68d70;12;grassroot;47;0
9b4be1f9c0;2;grassroot;2;0
ca43e448a3;70;grassroot;2;0
8f2a973b48;2;grassroot;1;0
d36d98ba5a;2;grassroot;1;0
1de8b2828d;2;grassroot;2;0
f89e15dac4;2;grassroot;1;0
88ab676129;2;grassroot;5;0
7173c71e4b;9;grassroot;2;0
00e45a5210;2;grassroot;1;0
2079f08b60;2;grassroot;3;0
27041e46bb;2;grassroot;6;0
842b147c7c;2;grassroot;4;0
ad05e82499;2;grassroot;1;0
e98bfa419e;2;grassroot;1;0
45d383732f;3;elite/political;8;0
a7ed93ee80;70;elite/political;5;0
b0193c869c;2;grassroot;0;7
3bfe99d5dd;2;elite/political;12;0
4de303bc9f;54;grassroot;0;1
7eb0ec07fd;54;grassroot;2;0
37d9c8ef8b;2;grassroot;0;2
8da96dcab1;2;elite/political;8;0
df8450f848;2;grassroot;0;1
0df13c1446;11;grassroot;0;1
76d729e88b;16;grassroot;0;1
e6ff843892;120;grassroot;0;1
96038fb6ca;120;grassroot;1;0
380e8d89d1;2;grassroot;0;4
7bd1c1dab2;121;grassroot;0;2
dcb9ddcbad;121;grassroot;4;0
57a4814892;121;grassroot;9;0
b4aeafe258;10;grassroot;0;4
b3b1ff5ffe;10;grassroot;1;0
1dd92d1b6a;12;grassroot;0;1
c0b6f29689;12;media/news;6;0
7c0848fad3;32;grassroot;0;1
66670c3233;122;grassroot;0;1
8864373327;122;grassroot;1;0
c108c6f4ef;2;grassroot;0;1
6db4c9715d;11;grassroot;0;1
478c673a4a;11;grassroot;19;3
eda3ef1111;11;grassroot;1;0
f0a4d87584;11;grassroot;1;1
4a47e7f45b;3;grassroot;0;14
d8f55bb471;3;grassroot;1;4
82c1d92f7b;123;media/news;58;0
565c80bff0;9;grassroot;10;0
c9c012c90c;2;grassroot;10;0
7296888328;8;grassroot;0;1
9b5332de42;8;grassroot;29;0
fc0ab4b33e;42;grassroot;0;1
03f07c3cad;5;grassroot;0;6
d88fea2e03;5;grassroot;1;0
de4f3dba22;5;grassroot;1;0
1a414628d1;5;grassroot;1;0
3089f99392;5;grassroot;10;1
fc84071ebc;5;grassroot;1;0
f48cdeaa10;5;grassroot;1;0
baf92725ac;5;grassroot;1;0
831b1de3b3;5;grassroot;0;1
0825346b9c;124;grassroot;0;1
4c574cca55;124;grassroot;1;0
1a14f056ad;49;grassroot;0;1
687472c393;49;grassroot;27;0
23688f0971;69;grassroot;0;4
fb808eada8;2;grassroot;1;1
237533ea0a;7;grassroot;0;1
696f6a1039;10;grassroot;0;1
bd140c9062;125;grassroot;0;1
1189006eda;125;grassroot;1;0
0ffa8e831d;126;grassroot;0;1
38bc72187c;126;grassroot;1;0
6b2fa44e21;3;grassroot;1;1
38e37c9e28;127;grassroot;0;9
246afe8911;127;grassroot;6;0
79eddba7b2;127;grassroot;32;0
4ba5ecad86;127;grassroot;6;0
e7e62b450f;127;grassroot;29;0
33f01d2518;127;grassroot;3;0
8921c072ab;127;grassroot;35;0
8fb682e851;127;grassroot;5;0
0c96f87a46;127;grassroot;3;0
9888de3af0;127;grassroot;38;0
41e719eca8;128;grassroot;0;2
34dc7871d0;128;grassroot;1;0
d640599d85;128;grassroot;1;0
d26853ca26;129;grassroot;0;1
3aaeac31ae;129;grassroot;1;0
a9da6732dc;2;grassroot;0;1
a8f316c509;2;grassroot;0;1
535a54f105;2;grassroot;2;0
f5374c3389;35;grassroot;0;11
bbacb6ce1a;130;grassroot;0;1
325650207d;130;grassroot;3;0
5e4de31a06;7;grassroot;0;1
e7769d7607;7;grassroot;18;0
4529643f6b;131;grassroot;0;1
56df58fee7;131;grassroot;4;0
6a49be3625;3;grassroot;0;1
22310110d9;9;grassroot;0;1
efb88dcc28;132;grassroot;0;1
a5c290d6f6;132;grassroot;3;0
b0ce40c409;133;grassroot;0;1
9f6a14ba6e;133;grassroot;1;0
9b66d0578d;115;grassroot;0;2
df074924be;115;grassroot;12;0
2a30b5aa7c;115;grassroot;13;8
1344268641;115;grassroot;1;0
4e68a65930;115;grassroot;1;0
a676fa194b;115;grassroot;1;0
e51d310bfc;115;grassroot;2;0
8509a2d4f1;115;grassroot;1;0
5e1e9d61f4;115;grassroot;1;0
4149b0b428;115;grassroot;1;0
f71050f368;5;grassroot;0;1
71d898cb65;134;grassroot;0;4
647ee93f77;134;grassroot;7;0
69b493933c;134;grassroot;7;0
4dd2a0976c;134;grassroot;7;0
502d18c522;134;grassroot;7;0
534ceaa75a;10;grassroot;0;1
11e58659dd;10;grassroot;0;1
fb54c85842;69;grassroot;0;1
424f00b4fc;1;grassroot;0;1
608e81e9ab;135;grassroot;0;1
99ac2ec16a;135;grassroot;1;0
b30a46f456;7;grassroot;0;1
ed30200058;10;grassroot;0;1
7f9dea33ec;136;grassroot;0;1
9dc9cc9e17;136;grassroot;1;0
a1ffa7c160;86;grassroot;1;4
aa686040af;86;grassroot;1;0
0eb5e4304c;86;grassroot;1;0
8b0d8c3872;86;grassroot;2;1
228e9e7b9c;12;grassroot;0;1
67c07cccc7;4;grassroot;0;2
d6e3dbea67;4;grassroot;1;3
8ca9a20391;4;grassroot;9;0
2450d23d8e;4;grassroot;1;0
b8f21ac2a4;4;grassroot;1;0
dc86964370;3;grassroot;0;3
17f0bf8d16;137;grassroot;0;1
7c869b30d0;137;grassroot;15;0
44ae8cc5ce;3;grassroot;0;1
0b52457d27;9;grassroot;0;1
cb03a52522;138;grassroot;0;1
1da63178f0;138;grassroot;1;0
8b7fb99886;139;grassroot;0;1
fddb6423a0;139;grassroot;1;0
02e150fc4f;12;grassroot;0;1
68f2c6350c;12;grassroot;5;0
69faf4c965;2;grassroot;0;1
f7414ab8d4;7;grassroot;0;1
ada1088fb9;2;grassroot;0;6
c27ff51ad5;2;grassroot;1;0
59fe1151e1;2;grassroot;1;0
37c622e2ce;12;grassroot;5;3
4e539d0c09;2;grassroot;1;0
987239ebf5;12;grassroot;1;0
0e874f84b9;12;grassroot;9;1
1696b07101;24;grassroot;0;8
1361ed3130;24;grassroot;2;0
b3421cbd7b;12;grassroot;9;0
9c71d4f7f7;69;grassroot;17;0
37f19fd50d;86;grassroot;0;2
42abd22533;86;grassroot;11;0
045aede512;86;grassroot;1;0
be9a9aad08;9;grassroot;0;2
7b76f6df19;9;grassroot;1;0
c30d831cf8;9;grassroot;3;0
0c21f15825;70;grassroot;0;1
54ecb75493;7;grassroot;0;1
60d037ab92;140;grassroot;0;2
c7d1a5d720;140;grassroot;1;0
9262f1556f;140;grassroot;6;0
c0d107eb4a;15;grassroot;0;2
e147927d88;12;grassroot;0;3
ea884da821;12;grassroot;1;0
36374a656d;12;grassroot;1;0
d9d4a4ba18;141;grassroot;0;1
57bdb50c0a;141;grassroot;1;0
2c4c4562e2;142;grassroot;0;1
af8231799e;142;grassroot;8;0
b1da33ce67;70;grassroot;0;1
3530461cff;51;grassroot;0;1
96baf55e5b;51;grassroot;15;0
5ae5537a59;9;grassroot;0;3
2830b269de;7;grassroot;0;1
2a29b8f2f3;10;grassroot;0;1
643c99a29d;10;grassroot;0;1
de0df2dd1e;43;grassroot;0;1
094d65851f;3;grassroot;0;1
3e01a973bd;9;grassroot;0;4
fc0eec7fcc;9;grassroot;3;0
086a1ab914;9;grassroot;2;0
c453fdb4f7;9;grassroot;2;0
346c4ea685;143;grassroot;0;1
d21961e2d2;143;grassroot;7;0
2ebd2a5052;2;grassroot;0;1
5c0e38ca6d;14;grassroot;0;1
63be6bde6d;144;grassroot;0;1
32936ed0f6;144;grassroot;3;0
c2a4cc97f0;98;grassroot;0;1
fe1221f0b1;98;grassroot;2;0
bc6b5621c1;42;grassroot;0;2
6d7d426623;145;grassroot;0;1
f869179b67;145;grassroot;2;0
7b26282c67;51;grassroot;0;4
19f2c8ec65;51;grassroot;7;2
20a3eddfdc;51;grassroot;5;0
e6e0ce80ab;8;grassroot;0;1
ef130918a2;8;grassroot;20;0
276affc5c9;2;grassroot;0;2
b03aba3686;16;grassroot;0;1
0a7f8c933d;13;grassroot;0;3
7756aab28a;13;grassroot;1;0
61b059910d;146;grassroot;0;1
bf89a62816;146;grassroot;5;0
0c541c40b7;3;grassroot;0;5
85ecb1aba3;3;grassroot;14;2
18495dff3e;3;grassroot;12;0
0049ef08af;11;grassroot;13;6
aff024df7c;3;media/news;30;0
effbb98e50;11;grassroot;1;0
bcbacb6f7b;35;grassroot;3;0
b5f4675d35;11;grassroot;1;0
b7c4558c34;10;grassroot;0;1
a3588cb4dc;12;grassroot;0;5
2aee7e8f69;12;grassroot;6;0
d30ae70aa4;12;grassroot;6;0
4eecb6ba8d;12;grassroot;4;0
9f07bb4e0c;2;grassroot;0;3
3fb6cda9fa;9;grassroot;0;2
fb440be69d;9;grassroot;6;7
cae2a0bbc1;9;grassroot;1;0
8f93a48034;9;media/news;37;0
1d88c7ec23;7;grassroot;0;2
53ebb41cce;7;grassroot;0;1
8c4b7b8e47;69;grassroot;0;1
589bf79fd8;69;grassroot;3;0
aab8bc9387;7;grassroot;0;1
765773e972;147;grassroot;0;1
0538257aa5;147;grassroot;1;0
2d290aed1a;7;grassroot;0;1
0328538f13;7;grassroot;5;0
0474489a07;7;grassroot;1;1
2f8f064b7e;7;grassroot;1;3
61f6b48e33;7;grassroot;1;0
e54ba0828b;15;grassroot;0;2
4bf87a0139;43;grassroot;0;4
acaa73980e;43;grassroot;5;0
290ada9b39;2;grassroot;0;1
499615b70c;2;grassroot;2;0
7eb5442441;9;grassroot;0;1
06e6015fe3;2;grassroot;0;3
46763f892e;9;grassroot;10;0
ccb1e60798;49;grassroot;0;1
e7d129ae19;49;grassroot;5;0
f0fd8be1bf;148;grassroot;0;1
ed2c117bfb;148;grassroot;1;0
71adf08867;84;grassroot;0;1
7a1d066513;8;grassroot;0;2
728b3564d9;149;grassroot;1;1
4153b724b6;149;grassroot;1;1
841513ef70;150;grassroot;0;1
738aee1277;150;grassroot;1;0
eb6c2e3c11;6;grassroot;0;1
8e94218fa2;151;grassroot;0;2
6874174b54;151;grassroot;1;0
801ac3a204;151;grassroot;1;0
dad195f51d;152;elite/political;10;1
41946963cf;153;grassroot;0;1
9180f50997;153;grassroot;1;0
abd1b42a3b;154;grassroot;0;1
1bbef1cc75;154;grassroot;1;0
9d0932d721;155;grassroot;0;1
70d2e59314;155;media/news;1;0
98e7d81f96;4;grassroot;0;1
58a6a3e30f;12;grassroot;0;1
ce55ee4e9b;12;grassroot;2;1
effd7b1a20;2;grassroot;0;2
33531e878b;143;grassroot;0;1
cd93252fff;16;grassroot;0;1
b67872d344;156;grassroot;0;1
6efd21f53f;156;grassroot;1;0
94f6157d6b;12;grassroot;0;1
6731e205a2;157;grassroot;0;2
9dbd187e3a;157;grassroot;1;0
a5107f361c;157;grassroot;1;0
c292f6af49;11;grassroot;0;1
c3178f6773;11;grassroot;3;0
d1d7297803;7;grassroot;0;1
1315b6aa36;1;grassroot;0;1
92a3de7f67;158;grassroot;0;1
d19b86339b;158;grassroot;1;0
2e882354bf;2;grassroot;0;1
fa63d0701f;10;grassroot;0;1
136e2f7eab;35;grassroot;0;1
13b72d91c0;12;grassroot;0;2
49a271907b;69;grassroot;0;1
d6f59d0bd2;69;grassroot;7;0
1a80f76d64;152;grassroot;0;1
6f03c265df;159;grassroot;0;1
5321981fe0;159;grassroot;1;0
44fc13b4aa;2;grassroot;0;1
b4cee843fa;49;grassroot;0;1
2864a06196;49;grassroot;7;0
1f9e649b61;161;grassroot;0;1
4373a066c7;161;grassroot;1;0
d07669e776;10;grassroot;0;2
b671a399e5;10;grassroot;4;0
33388b90b8;2;grassroot;0;2
220d893d58;58;grassroot;0;1
3aa2328818;2;grassroot;0;1
f7412c4ccb;162;grassroot;0;1
2073aae956;162;grassroot;1;0
46e19b558f;3;grassroot;0;2
301b5ac64c;3;grassroot;1;0
b501996182;86;grassroot;0;1
8a5d4071a6;86;grassroot;4;0
b6d12d8c30;10;grassroot;0;1
d256eff6f3;163;grassroot;1;1
a5285250b7;163;grassroot;1;0
e441fce5bd;2;grassroot;0;1
e3e7b4c825;6;grassroot;0;1
17b04d73d1;6;grassroot;2;0
e41a3a0c1a;2;grassroot;0;5
0dd9a6b048;2;grassroot;1;0
8b13fa24a3;69;grassroot;0;1
125a084ad2;86;grassroot;1;6
9775523a5e;86;grassroot;1;2
1875573e95;86;grassroot;1;0
bbd0e23102;86;grassroot;1;0
91edd03b8d;86;grassroot;1;2
c10de35cb2;86;grassroot;2;17
1c7b137f90;86;grassroot;4;0
81d0b99978;86;grassroot;1;0
f113b87c7e;86;grassroot;1;0
b3dd66c8e0;86;grassroot;1;0
dc4041a8eb;42;grassroot;0;2
eb79176262;42;grassroot;1;2
51cf6a6bd8;42;grassroot;1;0
7178e36139;12;grassroot;0;1
7e93d64d53;2;grassroot;0;1
e8d6168fcf;164;grassroot;0;1
2249573e3d;164;grassroot;1;0
3337cbe091;74;grassroot;0;3
2d65fc49ac;74;grassroot;10;2
059c0572b6;74;grassroot;9;16
5f4298a29e;74;grassroot;5;0
c4eaa0c617;74;grassroot;2;0
057ef90748;74;grassroot;1;0
154d5eff9d;74;grassroot;1;0
75ca683705;9;grassroot;2;0
7a9370aef4;74;grassroot;1;0
830b5542ad;74;grassroot;1;0
188d741122;74;grassroot;1;1
ceb28361a2;74;grassroot;1;0
a9089b92e1;74;grassroot;1;0
301fe0c8f9;74;grassroot;1;0
032c44cc99;2;grassroot;2;0
21147f3f89;74;grassroot;1;1
fd821daf6e;74;grassroot;1;0
55d78b9243;49;grassroot;5;0
62b12de4a2;74;grassroot;7;9
f8db818ef9;16;grassroot;0;2
e7bad4e6d3;16;grassroot;1;0
995aacb8f5;12;grassroot;0;1
fe7b3b61ac;165;grassroot;0;1
97aa88cce0;165;grassroot;1;0
a439e996b5;166;grassroot;0;1
f015270195;166;grassroot;1;0
84f0f3eff4;167;grassroot;0;2
bcf806f599;167;grassroot;1;0
2f659661e4;167;grassroot;1;0
954f9a1977;168;grassroot;0;1
55e8652a23;168;grassroot;1;0
999776d504;69;grassroot;0;1
66114d842a;169;grassroot;0;1
3efe72ed5d;169;grassroot;1;0
b7d00fd10b;2;grassroot;0;2
5495274628;14;grassroot;0;1
07dfd863cd;2;grassroot;0;1
d6f569bea2;2;grassroot;0;1
1f67df28dd;1;grassroot;0;1
467bb2f3e7;170;grassroot;0;1
60a7de4afb;170;grassroot;1;0
977442b3da;171;grassroot;0;1
1fd1608f4d;171;grassroot;2;0
9a9159cf52;1;grassroot;0;1
4320ab3e1c;3;grassroot;0;2
e79aacffbc;172;grassroot;0;1
cd3e2c2080;172;grassroot;1;0
624689d182;24;grassroot;0;8
d1df3c2c01;24;grassroot;18;1
b40fe974e1;24;grassroot;1;0
770fe61fb3;24;grassroot;3;0
52a76e1e69;11;grassroot;17;0
a6dc5d72f2;24;grassroot;1;0
907305ef04;16;elite/political;4;0
6c8e024a58;173;grassroot;0;1
b71bf252fe;173;grassroot;1;0
516a6463ed;3;grassroot;0;1
c7636afa7d;127;grassroot;0;7
bbbf973b0b;127;grassroot;26;0
4fb7598642;127;grassroot;7;0
a24856c4a2;127;grassroot;27;0
39da9d57f8;9;grassroot;0;2
36fc189f3f;9;grassroot;22;0
679a4633e4;9;grassroot;2;0
e72857d190;9;grassroot;0;1
0fe4ca8857;42;grassroot;0;1
ccc0873463;14;grassroot;0;1
d3dfeb8303;174;grassroot;0;1
0833117601;174;grassroot;3;0
ef454b96e7;175;grassroot;0;1
e74a556a0c;175;grassroot;1;0
0c55a0fc0a;2;grassroot;0;1
c53a90d198;69;grassroot;0;1
2bc25b5c67;6;grassroot;0;1
233338c5cb;6;grassroot;0;2
ed644180a0;2;grassroot;0;1
3ab266312e;142;grassroot;0;1
13ade9099a;11;grassroot;0;1
a05ca8fb29;1;grassroot;0;1
1cd8054bb2;43;grassroot;0;4
9e6f4b6332;2;grassroot;0;1
7270e285a9;2;grassroot;0;7
8d6546721a;2;media/news;1;0
dbb6f1242c;24;grassroot;0;1
37218291b6;176;grassroot;0;1
a4a2e87450;176;grassroot;1;0
556f9e7668;9;grassroot;0;1
484c536ea3;2;grassroot;0;3
6843e10808;13;grassroot;0;1
d120a92678;9;grassroot;0;1
bc8f7f4673;2;grassroot;0;2
2775da1fe3;8;grassroot;0;4
b37ee0fbdc;8;grassroot;5;0
1b91b151a8;8;grassroot;0;1
6615db7391;14;grassroot;0;2
12d1c31a92;14;grassroot;1;0
3f6cd909e3;177;grassroot;2;1
60371b311b;177;grassroot;3;1
125209c2c7;9;grassroot;0;1
087ebb778b;11;grassroot;1;2
e21b9a54cf;11;grassroot;3;0
20a7ffa975;178;grassroot;0;1
55d143651b;178;grassroot;1;0
94134447c7;43;grassroot;0;3
0fcad5cd44;179;grassroot;0;1
1fdd882541;179;grassroot;3;0
783190f30c;180;grassroot;0;1
b956c9aa66;180;grassroot;3;0
2a3dae4d88;2;grassroot;0;1
5f289c3014;2;grassroot;1;1
e6062d4807;94;grassroot;0;2
1dd5434fbd;94;grassroot;4;0
c1a6e982d7;69;grassroot;0;5
d7ca2ac111;69;grassroot;2;0
c76f378f8c;181;grassroot;0;1
df389c09b4;181;grassroot;1;0
4a3c609fef;69;grassroot;0;1
6f344ff7e1;11;grassroot;0;2
70ee72578f;11;grassroot;5;0
e4e4554b0b;182;grassroot;0;1
f06239231f;182;grassroot;15;0
f813507871;183;grassroot;0;1
aa9a88ba75;183;grassroot;1;0
8caadda13e;184;grassroot;0;2
06710fd6a1;184;grassroot;1;0
010323dc0e;184;grassroot;3;0
d6833f1238;32;grassroot;0;1
4a3eafe262;6;grassroot;0;2
1c72e1eb8f;2;grassroot;0;2
02b03782e7;185;grassroot;0;1
62396925ca;185;grassroot;1;0
0b90bf23b9;12;grassroot;0;1
aadd9af525;12;grassroot;4;0
bcf63c17b0;14;grassroot;0;1
32eed987db;14;grassroot;13;0
4c17e25d46;69;grassroot;17;2
70042e3be9;54;grassroot;0;1
2423150d34;54;grassroot;4;0
b48d82eeb7;8;grassroot;0;1
812258d60f;3;grassroot;0;2
5474afb33f;58;grassroot;0;1
616c3f975b;186;grassroot;0;1
ba88792b76;186;grassroot;1;0
4fec3fbf89;9;grassroot;0;1
a9f1329914;163;grassroot;0;1
b2f093671d;187;grassroot;0;1
78af561865;187;grassroot;1;0
af48d8099e;3;grassroot;0;1
78447b5e07;1;grassroot;0;1
785534870a;188;grassroot;0;1
6531da9210;188;grassroot;2;0
efd1b7e849;58;grassroot;0;1
5cf77af393;1;grassroot;0;1
e623f7b550;2;grassroot;0;1
a485b61279;189;grassroot;0;1
fed8b10002;189;grassroot;1;0
c71dbab5e7;190;grassroot;0;1
d7cdbf8680;190;grassroot;1;0
c0df438914;191;grassroot;0;1
aa96a86dd1;191;grassroot;1;0
d351671db2;1;grassroot;0;1
93cff5ba49;7;grassroot;0;1
ded6c76939;192;grassroot;0;1
876d6bb998;192;elite/political;1;0
77b19a0ec6;3;grassroot;0;1
29021f2272;143;grassroot;0;1
f4acae8f7e;143;grassroot;16;0
7f637d986b;193;grassroot;0;1
ba8f6c4e13;193;grassroot;1;0
923f56a40c;6;grassroot;0;2
ea84a1085c;85;grassroot;0;1
a81920f8db;194;grassroot;1;1
a6537ad980;194;grassroot;2;0
c45a2d65a5;4;grassroot;0;2
a332688cb6;4;grassroot;6;0
7550ca499a;35;grassroot;0;1
460b305170;195;grassroot;0;1
2e1e0fb499;195;grassroot;1;0
92416f0a2c;6;grassroot;1;1
82caa6801d;2;grassroot;0;1
72eed614df;196;grassroot;0;1
9c3c32d655;196;grassroot;1;0
f94160c37f;24;grassroot;0;1
df2a52193b;197;grassroot;0;1
d7ed016d7a;197;grassroot;2;0
89c764f728;198;grassroot;0;1
be309ef146;198;grassroot;1;0
8ce0fdb36c;58;grassroot;0;1
7b09ba0e06;16;grassroot;0;2
2b8e7eca8e;49;grassroot;1;2
1c5060cda2;49;grassroot;11;0
f22b7b98c4;49;grassroot;2;0
0dce402fff;86;grassroot;0;2
37cb5d018d;14;grassroot;0;1
bf143c68af;199;grassroot;0;1
3987292f1c;199;grassroot;1;0
9aa1916485;49;grassroot;0;1
f4e5beac9d;49;grassroot;5;0
a2f714f3ea;5;grassroot;0;1
09077baaf6;200;grassroot;0;2
e9aa4b05ca;200;grassroot;1;0
c93e406699;200;grassroot;1;0
4a0c3aef13;2;grassroot;0;1
580dc9685f;1;grassroot;0;5
2e4570c6fc;1;grassroot;1;0
a01907098d;1;grassroot;1;0
f7583ffe34;1;grassroot;0;6
7a9760278a;1;grassroot;1;0
a75304bc7f;1;grassroot;1;0
c0894cab1f;1;grassroot;1;0
b41ca52be2;1;grassroot;1;0
c4d3bfc928;2;grassroot;0;2
a8ba957476;201;grassroot;0;1
be4f6e9377;201;grassroot;1;0
fa89ebe2c9;8;grassroot;0;2
9c407b0c8d;89;grassroot;0;3
9683b1543d;7;grassroot;0;1
9e2794378c;202;grassroot;0;1
a7ad2c3273;202;grassroot;1;0
c65e0fd13a;9;grassroot;0;2
8007e325c9;16;grassroot;0;1
81ee2929e3;203;grassroot;0;1
9f4b19febf;203;grassroot;1;0
d15a6f153e;2;grassroot;0;2
0b4e469364;127;grassroot;0;8
a1e27191c4;127;grassroot;1;0
187e32df8d;12;grassroot;0;2
ccb57b88de;12;grassroot;1;0
bb423c1eb5;1;grassroot;0;1
30dc349b39;204;grassroot;0;1
5d647593e5;204;grassroot;1;0
145225664d;11;grassroot;0;2
2d8f4c99a3;11;grassroot;5;0
8abee51e1d;2;grassroot;0;1
49e30deb15;8;grassroot;0;2
984a4d8da2;8;grassroot;1;0
413418ba8b;12;grassroot;0;2
4eb542ffe9;12;grassroot;10;0
ac28975c4f;49;grassroot;0;2
d3c411c763;49;grassroot;10;0
25e541ee0d;123;grassroot;0;2
95df7e1781;123;grassroot;3;0
6b0db3bd56;123;grassroot;2;0
d285e21852;7;grassroot;0;3
8d2715af7e;35;grassroot;0;1
5ae6ec5adc;35;grassroot;10;0
6efc62cfc5;143;grassroot;0;1
d195c073bc;49;grassroot;0;2
ff8bc7ba93;49;grassroot;1;0
b92b62587c;9;grassroot;0;1
ebce62241d;205;grassroot;0;1
d38a7e37e8;205;grassroot;1;0
8150bf8a78;206;grassroot;0;1
d0bdd72c57;206;grassroot;1;0
641698a921;207;grassroot;0;1
a514dfdca2;207;grassroot;2;0
1ba8b0a220;70;grassroot;0;8
1b2a6ce8cd;69;grassroot;0;1
75450e836d;143;grassroot;0;2
ee2ebf35c0;143;grassroot;1;0
bb595a36a2;143;elite/political;5;1
3c6d8be737;143;grassroot;2;2
9a93d3f0fd;15;grassroot;0;2
465ddecee6;86;grassroot;0;1
f731300995;208;grassroot;0;1
bbde19278c;208;grassroot;1;0
b355334286;209;grassroot;0;1
4f7ae281fe;209;grassroot;1;0
9c5d2a9d20;12;grassroot;0;3
32ca8153ef;210;grassroot;0;3
2a6436b23e;210;grassroot;5;0
4a59acd7ed;210;grassroot;6;0
4384fe4bd2;210;grassroot;10;0
619ad2ad7e;127;grassroot;0;8
04fd03a361;127;grassroot;22;0
090e120751;127;grassroot;20;0
384585cda9;123;grassroot;0;3
791e99fa28;123;grassroot;1;0
534194e490;2;grassroot;0;4
a59dd1e247;11;grassroot;0;3
6ae27d0aa0;11;grassroot;27;0
a12fa02dda;211;grassroot;0;1
0a14ea20f3;211;grassroot;1;0
79e0859510;143;grassroot;0;2
a07a2e0b67;143;grassroot;1;0
a6bba3bafa;1;grassroot;0;2
04fbfd2d70;1;grassroot;4;0
9ec74e6ebd;123;grassroot;0;1
fca6722ba8;70;grassroot;0;5
cee34a35d6;2;grassroot;8;0
249e1fbf69;12;grassroot;0;1
f2663cbcef;2;grassroot;0;1
dc18b33e8d;2;grassroot;7;0
0959fe09a6;13;grassroot;0;5
b359346c74;13;grassroot;10;0
312792f986;11;grassroot;0;7
4d56d03d00;11;grassroot;1;0
9c8f213a2b;11;grassroot;1;0
c467dd27c5;6;grassroot;0;2
4f3d34a178;35;grassroot;0;1
137b32216b;9;grassroot;0;4
f9405c5261;9;grassroot;1;0
8ab50cf09a;16;grassroot;0;2
bb33127bb9;7;grassroot;0;3
623b05b62a;7;grassroot;2;2
aaeaac476f;7;grassroot;1;0
9cd8117e9d;2;grassroot;0;1
4f3e6f0e57;13;grassroot;0;1
b92f74a6f5;13;grassroot;7;0
09063ae7e7;12;grassroot;0;1
d558643316;1;grassroot;0;1
820ec37c9b;9;grassroot;0;3
9a58cf2943;10;grassroot;0;6
87aa41bba2;86;grassroot;0;1
d26643337e;16;grassroot;0;2
9a553a66bd;35;grassroot;0;11
edb0171457;2;grassroot;0;2
230c7dc9b3;9;grassroot;0;2
36fa80ad11;12;grassroot;0;1
5f44a686cb;11;grassroot;0;2
d9769436ee;2;grassroot;0;2
25b068560c;2;grassroot;1;6
e5bce541d1;2;grassroot;2;0
aa4bead783;212;grassroot;0;1
1be3c44c05;212;media/news;2;0
f09f2a376a;6;grassroot;0;1
d5d939392d;9;grassroot;0;1
a1edcb93f3;9;grassroot;0;1
8223f35600;7;grassroot;0;1
450810f921;10;grassroot;0;1
25b3b8974e;213;grassroot;0;1
c5a15789a9;213;grassroot;1;0
c31882c304;58;grassroot;0;2
7834e41047;58;media/news;5;0
09f16a109b;215;grassroot;0;1
be039f950b;215;grassroot;1;0
9248c8ceda;24;grassroot;3;2
aa8e22bb75;24;grassroot;1;0
c7f4a04318;24;media/news;6;0
274c5460b0;9;grassroot;0;1
9e1b255661;3;grassroot;0;1
cfcf7b823d;2;grassroot;0;1
09640bb43b;2;grassroot;6;5
62ea7c069f;2;grassroot;1;0
4313b05951;2;grassroot;2;0
3fe738cba3;2;grassroot;10;0
cb0f864b78;2;grassroot;0;1
a48ce97719;7;grassroot;0;1
c214e56623;2;grassroot;0;3
abe46ddc2e;2;grassroot;10;0
